n,lmbd,phi,eps,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1111,11001,11011,11101,11111,110001,110011,110101,110111,111001,111011,111101,111111
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005747252266059465,0.0005473573586723297,78,20,3,11,3,7,0,0,0,0,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006349345360599028,0.0005637780794324997,75,13,2,15,3,8,0,0,0,0,0,0,0,0,1,1,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006321977492665411,0.0005801988001926694,70,30,1,17,0,6,0,0,0,1,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005446205718789683,0.0005281998511187982,86,10,2,13,1,5,0,0,0,1,0,0,0,1,0,0,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005692516530192232,0.0005199894907387131,73,26,0,7,2,2,0,1,0,2,0,0,0,2,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005801988001926698,0.0005281998511187982,85,20,0,15,1,4,0,0,1,0,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006787231247536891,0.0005665148662258614,68,23,0,21,3,4,0,0,0,0,0,0,0,1,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006896702719271358,0.0005911459473661162,71,21,1,22,2,1,0,1,0,2,0,0,0,1,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007553531549678154,0.0006814599115470504,75,24,2,20,2,7,1,0,0,2,0,1,0,0,0,1,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005528309322590533,0.0005172527039453516,71,21,0,11,3,3,0,0,0,1,0,0,0,0,0,1,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006048298813329246,0.0005583045058457765,67,19,4,15,2,2,0,0,0,0,1,0,0,0,0,0,1,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000665039190786881,0.0006130402417130091,81,25,1,16,0,8,0,0,0,0,0,0,0,1,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000593882734159478,0.0005336734247055215,78,20,0,19,1,3,0,0,0,1,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006759863379603275,0.0006349345360599025,73,24,0,15,4,8,0,0,0,1,0,0,0,0,0,0,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006431448964399878,0.0006048298813329242,79,26,1,17,1,5,0,0,0,1,0,0,0,0,1,1,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006048298813329246,0.0005227262775320748,69,16,2,12,3,5,0,0,0,2,0,0,0,1,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000602093094539563,0.0005884091605727543,67,23,1,19,1,5,0,0,0,1,0,0,0,1,0,1,1,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005418837850856067,0.0005008319831851817,82,23,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007361956474142838,0.0006185138152997326,72,26,0,18,1,7,0,0,0,0,0,0,0,0,0,0,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007444060077943687,0.0006568288304067957,81,23,3,14,1,10,0,0,0,0,0,0,0,0,1,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005747252266059465,0.0005446205718789681,74,19,0,14,0,7,0,0,0,0,0,0,0,1,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006103034549196479,0.0006020930945395626,78,20,0,9,1,8,0,0,0,1,0,0,0,0,0,1,0,5
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006540920436134344,0.0005938827341594778,81,18,1,16,1,6,0,0,0,1,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006705127643736042,0.0006212506020930943,86,10,1,14,1,10,0,0,0,1,0,0,0,0,0,1,0,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007060909926873057,0.0006458816832333491,84,21,2,12,3,2,1,0,0,1,0,0,0,1,0,0,2,5
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006267241756798179,0.0005938827341594777,75,28,3,20,2,1,0,0,0,1,0,0,0,0,0,1,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006157770285063713,0.000599356307746201,72,18,0,18,0,9,0,0,0,2,0,0,0,0,0,0,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007389324342076455,0.0006431448964399875,66,25,0,15,4,10,0,0,0,2,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006103034549196479,0.0006020930945395628,82,17,0,22,0,6,1,0,0,1,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005145159171519902,0.0005145159171519898,79,22,1,6,0,7,2,0,0,0,0,0,0,0,0,1,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005966195209528397,0.0005555677190524147,79,13,0,13,1,7,0,0,0,1,0,0,0,0,0,0,1,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006376713228532644,0.0005938827341594777,72,26,3,15,2,4,0,0,0,1,0,1,0,0,0,1,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005145159171519902,0.0004898848360117351,73,18,1,11,2,3,0,0,0,0,0,0,0,0,0,0,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006185138152997329,0.0005938827341594776,82,20,1,12,1,3,0,0,0,4,0,0,0,2,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005610412926391383,0.0005199894907387132,73,18,0,16,1,5,0,0,0,2,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005774620133993082,0.0005309366379121598,76,23,0,12,1,3,0,0,0,3,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006376713228532644,0.0006185138152997324,83,20,2,9,0,9,1,0,0,3,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006349345360599028,0.0005747252266059461,73,15,1,15,0,7,0,0,0,0,0,0,0,2,0,1,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0008265096115952183,0.0007252485002408369,82,27,1,16,2,12,1,0,1,0,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006431448964399878,0.0005555677190524146,78,16,0,14,0,6,0,0,0,2,0,0,0,0,0,0,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005692516530192232,0.0005336734247055215,60,27,1,11,2,4,0,0,0,0,0,0,0,0,0,0,0,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006048298813329246,0.000552830932259053,63,26,1,11,2,5,1,0,0,0,0,0,0,0,0,0,1,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006540920436134344,0.0006103034549196477,64,23,0,18,0,9,0,0,0,0,0,0,0,0,0,0,1,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006103034549196479,0.0005884091605727544,70,18,2,17,1,6,0,0,0,3,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005993563077462014,0.0005528309322590529,72,23,4,9,1,5,0,0,0,2,0,0,0,0,1,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006732495511669659,0.0006130402417130093,67,20,1,20,3,5,0,0,0,2,0,0,0,0,0,1,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006294609624731795,0.0005555677190524146,65,25,0,12,2,10,0,0,0,0,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000665039190786881,0.0006020930945395625,75,14,2,11,2,13,0,0,0,2,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006705127643736042,0.0006130402417130093,78,21,1,20,1,5,0,1,1,0,0,0,0,0,0,1,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006595656172001576,0.0006294609624731793,79,19,1,23,2,5,0,0,0,1,0,0,0,1,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007170381398607522,0.000662302403993519,74,16,0,19,1,8,0,0,0,1,0,0,0,0,0,1,2,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005281998511187984,0.000506305556771905,65,19,1,11,1,4,0,0,1,0,0,0,0,0,0,0,0,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005884091605727548,0.0005692516530192229,81,15,1,15,0,5,0,0,0,1,1,0,0,1,0,1,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006978806323072207,0.0006841966983404118,74,28,2,17,1,8,0,0,0,1,0,0,0,2,0,1,2,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006595656172001576,0.0005555677190524146,77,15,2,13,2,8,0,0,0,1,0,0,0,0,1,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007936681700748785,0.0007799842361080697,83,19,2,19,2,16,0,0,0,3,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005719884398125848,0.0005555677190524146,62,24,1,14,1,6,1,0,0,0,0,0,0,1,1,1,1,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.00054735735867233,0.0004980951963918201,70,15,0,12,0,8,1,0,0,0,0,0,0,1,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006595656172001576,0.0005884091605727546,77,14,0,17,1,7,0,0,0,1,0,0,0,0,0,1,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005829355869860314,0.0005281998511187982,68,19,2,14,0,6,0,0,0,1,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006376713228532644,0.0005884091605727542,61,28,1,10,0,7,0,0,0,4,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007088277794806674,0.0006759863379603272,80,23,0,14,4,9,0,0,0,2,1,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006103034549196479,0.0005637780794324997,58,18,2,16,3,4,1,0,0,2,0,0,0,1,0,1,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007471427945877305,0.0006048298813329244,76,20,2,19,2,4,2,0,0,1,0,0,0,0,0,0,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005829355869860314,0.0005555677190524146,88,22,1,14,2,4,0,0,0,1,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0008073521040416867,0.0007334588606209218,64,26,1,22,3,10,0,1,0,3,0,0,0,0,1,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005993563077462014,0.0005610412926391379,80,24,0,13,2,7,0,0,1,0,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006321977492665411,0.0005938827341594777,81,20,1,15,3,6,0,0,0,2,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007389324342076455,0.000675986337960327,87,21,2,15,2,9,0,0,0,1,0,0,0,0,0,1,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006294609624731795,0.000582935586986031,67,25,0,8,3,7,0,1,0,1,0,0,0,0,1,2,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006677759775802426,0.0006321977492665409,80,16,1,14,2,8,1,0,0,1,0,0,0,0,0,1,0,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005610412926391383,0.0005199894907387132,79,22,0,13,2,4,0,0,0,0,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005993563077462014,0.0005993563077462008,89,19,0,11,1,9,0,0,0,2,0,0,0,0,1,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005583045058457766,0.00049809519639182,67,22,1,6,1,6,0,0,1,0,1,0,0,0,0,0,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006759863379603275,0.000629460962473179,84,22,0,20,1,6,0,0,0,1,0,0,0,1,0,0,1,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005090423435652669,0.0004789376888382884,73,19,0,10,1,4,0,0,1,0,0,0,0,1,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005966195209528397,0.0005719884398125846,81,19,0,17,1,6,0,0,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006814599115470509,0.0006404081096466258,74,22,2,19,0,10,1,0,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000665039190786881,0.0006103034549196475,78,25,1,12,2,6,0,0,0,2,0,0,0,0,0,1,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006623024039935193,0.000615777028506371,85,21,0,16,1,6,0,0,0,0,0,0,0,0,0,0,1,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000774510662521347,0.0006814599115470504,63,28,1,20,2,9,0,0,1,1,0,0,0,0,0,0,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006732495511669659,0.000629460962473179,74,23,1,10,1,8,0,1,0,2,0,0,0,0,0,0,1,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007170381398607522,0.0006841966983404122,75,18,1,21,2,10,0,0,0,2,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005528309322590533,0.0005117791303586284,59,15,1,18,1,7,0,0,0,0,0,0,0,0,0,0,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006841966983404125,0.0005856723737793926,86,25,0,15,1,5,0,0,0,1,0,0,0,0,0,1,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006705127643736042,0.0005665148662258615,77,12,0,21,0,5,2,0,0,1,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006458816832333494,0.0005418837850856064,71,29,0,16,0,3,0,0,0,1,0,0,0,0,1,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006787231247536891,0.0006732495511669655,80,20,3,17,0,5,0,0,0,1,0,0,0,4,0,0,0,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000719774926654114,0.0006595656172001571,82,27,2,12,2,8,2,0,0,1,0,0,0,1,0,0,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005966195209528397,0.0005172527039453516,61,18,0,20,1,2,0,2,0,0,1,0,0,0,0,0,2,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000539146998292245,0.00048714804921837327,83,29,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006814599115470509,0.0006404081096466256,90,21,0,17,1,8,0,0,0,0,0,0,0,2,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006404081096466261,0.0005719884398125844,74,21,0,10,0,8,0,0,0,2,0,0,0,0,1,1,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006431448964399878,0.0006212506020930942,75,16,0,15,1,11,0,0,0,0,0,0,0,1,0,1,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005966195209528397,0.0005665148662258613,87,22,0,17,0,2,0,0,0,0,0,0,0,0,0,1,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007307220738275605,0.0006732495511669656,84,25,2,21,3,6,1,0,0,0,0,0,0,0,1,0,1,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006458816832333494,0.000599356307746201,73,18,1,19,1,8,0,0,0,1,0,0,0,0,0,0,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000602093094539563,0.000574725226605946,86,23,2,11,0,7,1,0,0,1,0,0,0,1,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006404081096466261,0.0005884091605727542,80,28,1,14,0,5,0,0,0,3,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005364102114988834,0.0004980951963918201,62,20,1,14,0,6,0,0,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006239873888864562,0.0005665148662258611,76,33,1,12,2,1,1,0,1,0,0,0,0,0,0,1,1,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000602093094539563,0.0005637780794324998,63,18,0,20,3,8,0,0,0,0,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005993563077462014,0.0005856723737793929,86,12,3,12,4,8,0,0,0,0,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0008046153172483251,0.000708827779480667,75,21,1,15,2,11,0,0,0,0,0,0,0,0,0,2,1,5
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006376713228532644,0.0005281998511187981,76,18,2,11,0,5,0,0,0,1,1,0,0,1,0,0,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006458816832333494,0.0006376713228532641,78,20,3,20,0,7,0,0,0,1,0,0,0,0,1,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006048298813329246,0.0005199894907387131,72,24,2,6,2,5,0,0,0,1,0,0,0,0,0,0,1,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.00047893768883828874,0.00047072732845820366,61,14,1,12,3,6,0,0,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000703354205893944,0.0006404081096466258,95,14,1,10,3,9,0,0,0,1,0,0,0,0,0,1,0,4
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005309366379121601,0.0005199894907387131,70,24,0,8,2,7,1,0,0,0,0,0,0,1,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007471427945877305,0.0005938827341594778,80,26,1,14,3,5,0,0,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005583045058457766,0.0005583045058457764,76,16,0,18,0,5,0,0,1,1,1,0,1,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006239873888864562,0.0005692516530192228,79,18,2,11,2,7,0,0,0,1,0,0,0,1,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006759863379603275,0.0006349345360599023,87,18,0,17,1,7,0,0,1,2,1,0,0,1,0,1,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006814599115470509,0.0006075666681262859,72,24,0,14,0,10,0,1,0,0,0,0,0,1,0,0,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007964049568682401,0.0007389324342076448,82,25,4,15,0,12,0,0,0,4,0,0,0,0,0,1,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006677759775802426,0.0006103034549196477,76,26,1,15,4,6,0,0,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006951438455138591,0.0006130402417130091,64,20,0,14,1,10,0,0,0,3,0,0,1,0,0,1,1,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005884091605727548,0.0005418837850856065,68,25,1,15,1,6,0,0,0,0,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.000711564566274029,0.0006321977492665408,74,23,3,8,1,11,0,0,0,0,0,0,0,0,1,0,0,5
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005610412926391383,0.00054735735867233,78,13,0,18,1,4,0,0,0,1,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007909313832815168,0.0007635635153478998,85,22,0,18,0,15,0,0,0,1,0,1,0,0,1,1,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005446205718789683,0.000528199851118798,85,24,0,7,1,5,0,0,0,2,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006623024039935193,0.0006267241756798176,83,23,0,23,1,4,0,0,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005966195209528397,0.000577462013399308,72,19,0,15,4,7,0,1,0,0,0,0,0,0,0,0,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007060909926873057,0.000629460962473179,84,21,3,16,2,9,1,0,0,1,0,0,0,0,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005583045058457766,0.0005500941454656912,73,23,0,13,2,8,0,0,0,0,0,0,0,0,0,0,1,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006212506020930945,0.000585672373779393,59,21,2,21,4,4,0,0,0,0,0,0,0,0,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006157770285063713,0.0005364102114988833,78,18,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005966195209528397,0.0005555677190524146,76,17,1,12,0,10,0,0,1,0,0,0,0,1,0,0,0,1
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0005747252266059465,0.00053093663791216,65,15,0,16,1,5,0,0,0,1,0,0,0,1,0,0,0,3
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007225117134474756,0.0006924070587204969,86,33,0,13,2,7,1,0,2,0,0,0,0,0,0,1,0,2
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0007772474493147086,0.0007060909926873051,71,27,2,22,0,11,0,0,1,2,0,0,0,1,0,0,0,0
500000,0.8,0.7853981633974483,0.1,0.20023023023023023,0.010124194931475827,0.0006454005057520071,0.0006431448964399878,0.0005884091605727546,63,15,1,16,3,9,0,0,0,1,0,1,0,0,0,0,0,3
