n,lmbd,phi,eps,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1111,11001,11011,11101,11111,110001,110011,110101,110111,111001,111011,111101,111111
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008950247155517857,0.0075316622305420244,180,44,1,38,3,17,0,0,0,2,0,0,0,1,1,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0076047851648190935,0.006595688671795051,156,42,3,30,4,15,0,0,0,3,0,0,0,1,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.006946678756325134,0.005908333089590243,131,44,3,35,3,9,1,0,0,2,0,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0072830442539998244,0.00642019362952999,156,39,1,30,3,11,1,0,1,2,0,0,0,2,0,1,2,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008306765333879317,0.007473163883120339,174,51,5,28,6,16,1,0,2,5,0,0,0,0,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008248266986457633,0.007122173798590227,152,61,2,29,6,17,0,0,1,2,0,0,0,1,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0069905525168913974,0.006259323174120359,150,42,0,34,2,16,0,0,0,1,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007078300038023926,0.0062300740004095165,165,38,8,22,4,9,2,0,1,2,0,0,0,1,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00799964900991547,0.007078300038023957,177,39,1,33,3,10,1,0,2,1,0,0,0,3,2,2,0,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007063675451168505,0.006113077305566148,164,49,1,24,4,8,0,0,1,2,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007034426277457662,0.005893708502734824,145,44,1,24,4,16,0,0,1,2,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008087396531047997,0.00688818040890348,177,37,0,28,4,18,2,0,0,1,1,0,0,3,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007648658925385358,0.00618620023984325,141,42,4,23,7,15,0,0,0,1,0,0,0,0,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007195296732867297,0.006595688671795052,166,46,0,21,1,17,2,0,0,1,0,0,0,0,0,0,0,8
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00821901781274679,0.006888180408903485,173,43,3,45,3,9,0,0,0,0,0,0,0,1,0,2,1,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008628506244698587,0.0072684196671444394,174,54,4,37,6,9,0,0,0,3,0,0,0,1,0,1,1,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007590160577963673,0.006888180408903485,162,49,1,26,2,22,0,0,1,0,0,0,1,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0069320541694697126,0.006171575652987833,157,48,2,27,1,13,0,0,1,3,0,0,0,1,0,0,1,0
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007400040948843195,0.00623007400040952,166,41,5,30,2,11,2,0,0,1,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.006785808300915499,0.0062154494135541,163,48,3,27,5,12,0,0,0,1,0,0,0,0,0,1,0,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007209921319722718,0.006025329784433617,150,37,4,31,2,14,0,1,0,0,1,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0064786919769516515,0.005937582263301094,162,56,2,19,4,11,0,1,0,0,0,0,0,0,0,0,1,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007634034338529936,0.0067711837140601114,180,42,1,37,5,8,0,0,0,1,0,0,0,0,0,0,2,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008028898183626313,0.007151422972301059,161,44,1,33,4,8,0,0,2,6,0,0,0,2,0,1,0,7
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008160519465325105,0.007107549211734795,162,28,1,43,4,15,2,0,0,2,0,0,0,1,0,2,2,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007107549211734768,0.006376319868963725,141,42,1,21,11,10,2,0,2,1,0,0,0,1,1,2,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007619409751674515,0.006932054169469739,150,40,5,28,1,19,0,0,0,5,0,0,0,1,0,1,0,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007970399836204628,0.006771183714060107,152,36,1,33,5,18,1,0,0,0,1,0,0,2,3,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007443914709409459,0.006551814911228786,166,41,1,20,4,18,0,0,1,2,0,0,0,0,0,0,2,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008584632484132323,0.007780280207084185,175,52,2,32,7,15,0,0,0,2,0,0,0,0,0,1,3,7
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007619409751674515,0.005981456023867349,142,37,4,24,4,16,1,0,0,2,1,0,0,0,0,1,2,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007531662230541987,0.00647869197695168,138,49,4,33,3,11,0,0,1,1,1,0,0,1,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0074146655356986165,0.006405569042674573,131,48,3,35,4,13,2,0,1,2,0,0,0,1,0,1,0,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007634034338529936,0.007180672146011909,165,55,1,32,4,10,0,0,3,3,0,0,0,1,0,0,2,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007677908099096201,0.006522565737517944,146,53,2,23,6,12,0,0,1,1,0,0,0,0,0,0,2,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007034426277457662,0.005966831437011929,150,40,0,29,7,10,0,0,0,3,0,0,0,0,1,0,1,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007692532685951622,0.006478691976951684,162,46,2,25,5,17,0,0,0,2,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007517037643686566,0.0059375822633010835,139,39,4,25,4,13,0,0,0,3,0,0,0,1,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00821901781274679,0.007794904793939607,171,51,2,41,2,14,0,0,0,4,0,0,0,1,0,2,0,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007385416361987774,0.006624937845505897,172,41,2,24,9,15,0,0,1,3,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008233642399602212,0.007297668840855284,164,50,4,37,3,15,3,1,0,1,0,0,0,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007443914709409459,0.006332446108397466,158,38,2,28,6,12,1,0,2,2,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007385416361987774,0.0063470706952528915,166,50,2,27,5,10,1,0,0,4,0,0,0,0,0,1,0,0
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007356167188276931,0.006537190324373361,145,42,1,27,5,13,0,1,1,3,0,0,0,0,1,0,1,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0077071572728070435,0.006537190324373359,138,45,6,35,0,6,1,0,0,3,0,0,0,3,0,2,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00778028020708415,0.006932054169469745,167,46,0,35,5,12,0,0,0,2,0,0,0,1,0,0,4,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007443914709409459,0.006405569042674577,154,49,2,26,3,18,0,0,0,1,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.006624937845505864,0.00583521015531314,168,35,2,30,3,10,1,0,0,0,0,0,0,0,1,0,1,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00799964900991547,0.00663956243236132,152,48,1,35,4,15,1,0,0,1,1,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00799964900991547,0.007224545906578174,162,51,3,22,4,21,1,0,1,1,0,0,0,1,2,3,2,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00865775541840943,0.007619409751674554,166,48,3,43,6,14,2,0,0,1,0,0,0,2,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008043522770481733,0.007429290122554074,147,50,3,41,5,18,1,0,1,3,0,0,0,0,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.006975927930035977,0.006083828131855304,162,42,0,35,2,8,0,0,1,1,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008423762028722689,0.0070636754511685385,186,39,2,29,6,10,1,1,3,2,0,0,0,0,0,0,1,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007268419667144403,0.006566439498084211,156,49,1,37,3,9,1,0,0,1,0,0,1,1,0,2,2,0
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008028898183626313,0.006800432887770955,162,49,2,33,6,11,1,0,0,2,1,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0076047851648190935,0.006566439498084206,141,48,5,28,2,14,1,0,0,3,0,0,0,0,0,3,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007107549211734768,0.006215449413554099,170,45,0,24,1,15,0,0,1,0,0,0,0,1,1,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0076047851648190935,0.006624937845505895,158,46,3,27,3,14,2,0,0,2,0,0,0,0,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00756091140425283,0.006902804995758906,168,56,2,26,5,14,1,1,0,1,0,0,0,1,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0076047851648190935,0.006624937845505895,158,39,1,34,4,17,1,0,1,1,0,0,0,0,0,3,0,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007911901488782942,0.006464067390096259,148,46,2,30,1,15,1,0,0,1,1,0,0,1,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008643130831554009,0.007517037643686592,169,33,1,42,3,9,0,0,0,5,0,0,0,0,3,0,3,9
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008482260376144374,0.007136798385445645,153,47,0,28,9,22,1,0,0,2,0,0,0,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007429290122554038,0.006537190324373362,145,42,3,27,7,13,2,0,0,2,0,0,0,3,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007268419667144403,0.0064348182163854175,156,58,4,19,4,11,0,0,0,2,0,0,0,2,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008277516160168476,0.007473163883120334,149,50,7,29,7,13,0,0,1,4,0,0,0,2,2,1,1,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007970399836204628,0.006698060779783006,161,54,0,31,4,13,0,0,0,1,1,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007078300038023926,0.006390944455819154,156,44,3,36,4,9,0,0,0,2,0,0,0,1,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007663283512240779,0.006800432887770952,145,49,5,24,6,16,1,0,2,4,0,0,0,1,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00821901781274679,0.0070783000380239556,170,34,5,30,4,16,1,0,1,2,0,0,0,3,1,0,2,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007853403141361256,0.006683436192927583,167,41,1,38,3,13,0,1,0,2,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0075755359911082515,0.006566439498084205,125,50,3,27,4,20,1,1,0,2,0,0,0,2,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007619409751674515,0.0063470706952528854,158,31,0,43,2,10,0,1,2,2,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00789727690192752,0.00684430664833722,170,51,3,27,7,14,0,0,0,1,0,0,0,0,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008131270291614262,0.006961303343180589,181,43,3,30,4,14,0,0,0,1,0,0,0,0,0,1,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007838778554505835,0.006727309953493838,134,40,1,31,3,20,1,0,1,0,0,0,0,2,0,2,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0076047851648190935,0.006873555822048059,126,58,1,36,8,11,0,1,3,2,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007546286817397409,0.006303196934686624,161,37,3,22,4,18,1,0,2,1,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008262891573313055,0.006946678756325164,141,43,3,38,1,18,0,0,1,1,0,0,0,0,2,0,0,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007941150662493785,0.0065079411506625265,176,44,4,34,1,7,1,0,0,1,0,0,0,1,1,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008570007897276901,0.007166047559156489,150,56,3,29,1,19,1,0,0,2,0,0,0,1,2,0,0,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007634034338529936,0.006610313258650472,139,48,0,38,4,13,1,0,0,3,0,0,0,0,1,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007356167188276931,0.006186200239843256,167,44,3,20,5,15,0,0,0,1,0,0,0,0,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008175144052180526,0.006595688671795052,143,45,3,42,2,10,1,0,1,2,0,0,0,0,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008379888268156424,0.007283044253999855,150,47,1,36,4,14,2,0,1,5,0,0,0,0,0,0,1,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007663283512240779,0.006434818216385416,137,49,3,28,1,17,0,0,1,2,1,0,0,0,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008175144052180526,0.006698060779783004,164,54,2,30,2,10,1,0,0,2,0,0,0,1,1,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00722454590657814,0.0062739477609757765,164,27,3,28,7,15,0,0,0,1,0,0,0,0,0,1,0,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007487788469975723,0.007034426277457696,158,50,0,37,4,12,1,0,1,2,0,0,0,1,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007926526075638363,0.006215449413554096,156,46,2,26,6,10,0,0,0,1,0,0,0,1,1,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00690280499575887,0.005864459329023979,157,36,3,23,4,11,1,0,1,2,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00811664570475884,0.006932054169469741,141,42,4,32,5,18,0,0,1,1,0,0,0,2,1,1,0,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007941150662493785,0.006888180408903473,143,44,1,32,2,11,2,0,1,5,0,0,0,2,3,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007751031033373307,0.006902804995758908,158,63,1,26,10,13,0,0,2,1,1,0,0,1,0,1,0,0
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0069905525168913974,0.006507941150662524,159,46,2,27,3,14,2,0,0,0,0,0,0,2,0,1,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.006756559127204656,0.006259323174120363,159,44,5,31,2,10,1,1,0,1,1,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007765655620228728,0.006142326479276988,148,44,2,29,2,13,0,0,1,2,0,1,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007400040948843195,0.006741934540349267,151,49,1,29,6,16,1,0,0,1,0,0,0,0,0,1,2,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008847875047529907,0.007648658925385395,164,53,4,42,8,10,0,0,0,1,0,0,0,1,0,1,2,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00756091140425283,0.006917429582614319,160,41,2,33,6,10,1,0,0,3,0,0,0,2,1,1,3,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.00833601450759016,0.007224545906578166,139,42,1,37,4,18,2,0,0,4,1,0,0,2,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0077364064465178855,0.006551814911228792,163,49,3,23,6,15,1,0,0,1,0,0,0,1,1,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007868027728216678,0.006785808300915531,157,45,3,35,1,13,2,0,1,3,1,0,0,1,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007751031033373307,0.006200824826698675,131,59,3,30,1,8,3,1,0,2,0,1,0,0,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007546286817397409,0.006551814911228786,127,58,0,29,2,16,0,0,3,2,0,0,0,1,0,1,2,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008204393225891369,0.006844306648337214,167,47,2,30,4,8,1,0,0,1,0,0,0,1,0,2,2,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007985024423060049,0.006303196934686621,153,42,1,27,4,10,1,0,1,3,0,0,0,0,2,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008102021117903419,0.00685893123519264,152,42,3,41,5,18,0,0,0,1,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007253795080288982,0.006288572347831199,130,48,1,34,2,13,0,0,1,4,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008102021117903419,0.006390944455819155,144,45,2,32,4,17,0,0,2,1,0,0,0,0,1,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007517037643686566,0.006449442803240836,152,48,3,30,1,9,0,0,1,1,0,0,0,1,1,1,1,5
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008145894878469683,0.006858931235192639,175,46,1,23,3,19,0,0,0,4,1,0,0,0,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008804001286963643,0.007707157272807078,168,60,2,31,2,13,1,1,2,5,0,0,0,0,0,1,3,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007005177103746819,0.005966831437011937,160,50,3,24,5,9,0,0,1,0,0,0,0,0,1,1,0,1
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008526134136710639,0.007400040948843232,171,54,2,34,7,13,0,0,0,1,0,0,0,0,1,1,2,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0074146655356986165,0.006493316563807096,143,45,2,29,4,9,1,0,1,2,0,1,0,2,0,0,1,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007926526075638363,0.0068296820614817955,150,45,4,36,5,10,1,0,2,1,0,0,1,0,2,2,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.009067243850361227,0.007736406446517924,167,55,1,33,5,18,0,1,0,2,0,0,0,0,1,1,1,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008102021117903419,0.00650794115066252,136,39,2,36,6,17,0,0,0,0,0,0,0,1,1,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007458539296264881,0.006347070695252886,136,45,6,26,4,12,0,1,1,2,0,0,0,0,3,1,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008175144052180526,0.0069174295826143215,158,42,4,30,3,13,0,1,1,0,0,0,1,1,1,1,2,6
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007370791775132352,0.0059668314370119315,143,48,4,27,3,9,0,0,1,2,0,0,0,1,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008072771944192576,0.006654187019216742,150,50,1,26,5,19,1,1,0,2,0,0,0,0,3,0,1,0
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007531662230541987,0.006347070695252886,147,40,2,25,2,23,1,0,0,1,0,0,0,1,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.009111117610927491,0.007663283512240817,181,49,4,38,6,13,0,0,0,2,0,0,0,0,1,2,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008467635789288953,0.007414665535698644,145,45,3,35,6,13,0,0,1,3,0,0,0,2,1,1,1,8
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007677908099096201,0.006712685366638423,144,42,4,33,4,18,0,0,1,1,0,1,0,1,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007648658925385358,0.006405569042674575,164,43,4,25,6,10,0,0,0,2,0,0,0,0,2,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0069905525168913974,0.005952206850156505,145,42,1,31,4,7,0,0,0,3,0,0,0,1,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.0077071572728070435,0.006595688671795051,164,43,3,21,3,15,3,0,0,4,0,0,0,1,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007400040948843195,0.006390944455819154,165,40,0,27,6,17,0,0,0,1,1,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008233642399602212,0.006844306648337212,152,45,4,30,2,12,0,0,0,2,0,0,0,0,0,0,2,9
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007648658925385358,0.006624937845505893,151,40,3,26,7,18,0,0,0,3,1,0,1,0,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008891748808096171,0.007253795080289012,166,51,2,24,3,13,3,0,0,3,0,0,0,3,0,0,2,7
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.007502413056831144,0.00678580830091553,149,40,1,33,10,17,2,0,2,1,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,0.007782808838029437,0.008058147357337155,0.007443914709409494,163,50,0,33,2,17,1,0,0,2,1,0,0,0,1,1,0,8
