n,lmbd,phi,eps,theta_rough,offset,1,11,101,111,1101,1111,11001,11011,11101,11111,110001,110011,110101,110111,111001,111011,111101,111111
100000,0.8,0.7853981633974483,0.1,0.19974874371859297,0.0316227766016838,128,39,3,28,5,9,1,0,0,3,0,1,0,1,1,1,0,1
100000,0.8,0.7853981633974483,0.1,0.2028643216080402,0.0316227766016838,146,51,1,22,10,13,1,1,1,2,0,0,0,0,0,4,0,8
100000,0.8,0.7853981633974483,0.1,0.20346733668341707,0.0316227766016838,160,49,1,24,4,6,0,0,0,2,0,0,0,1,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20376884422110553,0.0316227766016838,144,33,7,31,4,15,0,1,1,1,0,0,0,1,1,3,0,5
100000,0.8,0.7853981633974483,0.1,0.19914572864321609,0.0316227766016838,108,29,1,27,5,13,0,0,0,1,0,0,0,1,2,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,99,29,1,25,2,5,1,0,0,3,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19512562814070353,0.0316227766016838,97,32,2,15,2,7,1,1,0,2,0,0,0,0,0,2,0,3
100000,0.8,0.7853981633974483,0.1,0.19954773869346734,0.0316227766016838,142,32,4,21,4,12,0,0,0,3,0,0,0,1,0,1,0,5
100000,0.8,0.7853981633974483,0.1,0.198643216080402,0.0316227766016838,98,34,4,16,8,9,1,0,0,1,0,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20125628140703516,0.0316227766016838,132,43,1,28,3,13,1,0,0,1,0,0,0,1,0,2,0,1
100000,0.8,0.7853981633974483,0.1,0.20165829145728642,0.0316227766016838,136,41,1,26,5,9,1,0,0,2,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.19753768844221106,0.0316227766016838,118,35,0,23,3,11,1,0,1,3,0,0,0,0,0,0,2,2
100000,0.8,0.7853981633974483,0.1,0.19804020100502512,0.0316227766016838,115,32,1,24,2,8,0,1,0,2,1,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.2014572864321608,0.0316227766016838,130,35,1,23,1,17,1,0,1,0,0,0,0,0,1,1,2,1
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,127,25,1,26,1,15,0,0,0,0,0,0,0,0,0,0,1,0
100000,0.8,0.7853981633974483,0.1,0.20105527638190954,0.0316227766016838,142,42,1,21,1,20,0,0,0,1,0,0,0,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.1985427135678392,0.0316227766016838,137,38,1,25,1,9,0,0,0,0,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19753768844221106,0.0316227766016838,95,36,1,24,1,10,0,0,0,1,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19914572864321609,0.0316227766016838,121,32,1,25,0,6,1,0,2,2,0,0,1,1,0,0,1,1
100000,0.8,0.7853981633974483,0.1,0.19673366834170855,0.0316227766016838,117,33,1,22,3,8,0,0,0,2,0,0,0,2,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.2000502512562814,0.0316227766016838,147,30,2,28,4,7,0,0,0,2,0,0,0,1,1,0,0,5
100000,0.8,0.7853981633974483,0.1,0.20256281407035176,0.0316227766016838,151,38,0,34,5,11,0,0,0,3,0,0,0,0,1,1,0,2
100000,0.8,0.7853981633974483,0.1,0.19763819095477386,0.0316227766016838,98,35,1,23,5,12,0,0,0,5,0,0,0,0,0,1,0,1
100000,0.8,0.7853981633974483,0.1,0.2022613065326633,0.0316227766016838,132,44,1,25,5,16,0,0,0,2,0,0,0,1,1,1,1,0
100000,0.8,0.7853981633974483,0.1,0.2007537688442211,0.0316227766016838,153,41,0,16,1,14,0,0,2,0,0,0,0,0,1,1,1,0
100000,0.8,0.7853981633974483,0.1,0.1972361809045226,0.0316227766016838,111,37,1,16,6,7,0,0,0,0,0,0,0,0,0,1,0,0
100000,0.8,0.7853981633974483,0.1,0.20386934673366833,0.0316227766016838,174,57,3,33,5,17,1,0,1,0,0,0,0,0,0,0,2,3
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,122,32,2,27,5,9,0,0,0,2,0,0,0,1,0,1,0,0
100000,0.8,0.7853981633974483,0.1,0.20316582914572864,0.0316227766016838,137,47,2,17,2,17,0,0,0,2,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.19974874371859297,0.0316227766016838,133,34,1,29,2,6,2,0,1,1,1,0,0,2,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20457286432160804,0.0316227766016838,150,37,1,26,4,18,1,0,2,2,0,0,0,2,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19693467336683418,0.0316227766016838,109,37,0,29,2,9,0,0,0,2,0,0,0,0,0,2,0,3
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,118,40,3,32,0,6,0,0,0,1,0,0,0,0,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.19964824120603014,0.0316227766016838,142,32,2,19,2,17,0,0,1,0,0,0,0,0,1,0,0,7
100000,0.8,0.7853981633974483,0.1,0.19834170854271357,0.0316227766016838,111,43,1,23,0,9,1,0,1,2,0,0,0,1,0,0,2,4
100000,0.8,0.7853981633974483,0.1,0.19964824120603014,0.0316227766016838,110,32,3,20,3,8,1,0,0,0,0,0,0,1,1,3,0,2
100000,0.8,0.7853981633974483,0.1,0.20195979899497488,0.0316227766016838,140,38,2,30,4,8,0,0,0,1,0,0,0,2,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.201356783919598,0.0316227766016838,118,29,1,24,3,12,1,0,0,1,1,0,0,0,0,0,1,6
100000,0.8,0.7853981633974483,0.1,0.2022613065326633,0.0316227766016838,155,42,0,26,2,13,2,0,1,1,0,0,0,1,1,1,1,3
100000,0.8,0.7853981633974483,0.1,0.1994472361809045,0.0316227766016838,110,38,0,30,5,11,0,0,0,1,0,0,0,0,0,0,2,2
100000,0.8,0.7853981633974483,0.1,0.1957286432160804,0.0316227766016838,97,21,1,28,1,8,0,0,0,0,0,0,0,0,0,2,0,4
100000,0.8,0.7853981633974483,0.1,0.20316582914572864,0.0316227766016838,144,40,1,22,5,10,0,0,0,3,1,0,0,2,1,0,2,5
100000,0.8,0.7853981633974483,0.1,0.20175879396984925,0.0316227766016838,144,48,0,25,6,7,2,1,0,2,0,0,0,0,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.19522613065326633,0.0316227766016838,102,25,1,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.1,0.19844221105527637,0.0316227766016838,108,25,3,21,5,11,1,0,0,2,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,111,42,3,26,3,6,1,0,0,0,0,0,0,0,0,2,2,4
100000,0.8,0.7853981633974483,0.1,0.19452261306532664,0.0316227766016838,76,30,1,14,2,9,0,0,0,1,0,0,0,1,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.20457286432160804,0.0316227766016838,154,41,2,28,7,12,1,0,0,1,0,0,0,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,167,32,6,21,6,11,0,0,1,4,1,0,0,1,0,2,0,6
100000,0.8,0.7853981633974483,0.1,0.2007537688442211,0.0316227766016838,129,39,1,25,2,9,0,0,0,1,0,0,0,1,1,0,2,3
100000,0.8,0.7853981633974483,0.1,0.19824120603015075,0.0316227766016838,118,35,0,17,1,12,0,0,0,1,0,0,0,0,0,1,1,3
100000,0.8,0.7853981633974483,0.1,0.20547738693467335,0.0316227766016838,172,45,4,31,4,11,1,1,1,1,0,0,0,0,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.1985427135678392,0.0316227766016838,108,41,1,20,6,9,0,1,0,2,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19904522613065326,0.0316227766016838,132,34,1,28,0,9,0,0,1,2,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20015075376884423,0.0316227766016838,131,36,5,35,3,13,0,0,0,0,0,0,0,1,0,2,0,6
100000,0.8,0.7853981633974483,0.1,0.19924623115577889,0.0316227766016838,123,34,0,20,1,10,0,0,0,2,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20527638190954772,0.0316227766016838,154,48,1,34,7,16,0,0,1,2,0,0,0,0,1,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20055276381909548,0.0316227766016838,148,51,2,28,6,12,1,0,0,1,0,0,0,0,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20155778894472362,0.0316227766016838,123,47,2,27,5,10,1,0,0,5,0,0,0,0,1,1,2,2
100000,0.8,0.7853981633974483,0.1,0.19733668341708543,0.0316227766016838,106,26,2,17,2,6,0,0,0,3,0,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20025125628140703,0.0316227766016838,117,41,2,29,1,13,0,0,0,0,0,0,0,1,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20125628140703516,0.0316227766016838,137,40,4,25,7,12,1,0,0,1,0,0,0,1,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20457286432160804,0.0316227766016838,154,50,3,29,7,15,0,0,2,4,0,0,0,0,2,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20236180904522613,0.0316227766016838,174,55,0,30,3,14,2,0,0,1,0,0,0,0,1,1,0,5
100000,0.8,0.7853981633974483,0.1,0.19964824120603014,0.0316227766016838,124,32,1,18,2,8,0,0,0,0,0,0,0,0,3,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19814070351758795,0.0316227766016838,105,30,0,23,5,11,0,0,0,2,0,0,0,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20316582914572864,0.0316227766016838,166,44,1,21,4,14,1,0,1,2,0,0,0,1,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,132,33,1,27,4,4,0,0,0,2,0,0,0,0,0,2,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,173,56,3,29,8,16,1,1,0,4,1,0,0,1,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20487437185929647,0.0316227766016838,174,55,4,29,6,9,0,0,1,2,0,0,0,2,1,1,1,4
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,115,39,4,40,5,14,0,0,0,1,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20618090452261306,0.0316227766016838,178,46,4,34,7,11,1,1,0,5,0,0,1,2,1,1,1,1
100000,0.8,0.7853981633974483,0.1,0.19763819095477386,0.0316227766016838,97,30,0,19,6,20,1,0,1,2,0,0,0,3,0,0,1,1
100000,0.8,0.7853981633974483,0.1,0.2044723618090452,0.0316227766016838,187,40,1,33,7,12,1,1,0,0,0,0,0,2,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.2035678391959799,0.0316227766016838,129,59,3,34,3,16,0,0,0,2,0,0,0,0,0,1,0,7
100000,0.8,0.7853981633974483,0.1,0.1999497487437186,0.0316227766016838,113,40,1,21,3,16,0,0,0,0,0,0,0,0,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.1978391959798995,0.0316227766016838,127,30,3,17,4,5,0,0,0,2,0,0,2,1,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19914572864321609,0.0316227766016838,125,32,2,22,2,8,0,1,1,2,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.19562814070351758,0.0316227766016838,91,31,0,14,1,7,0,0,0,0,0,0,0,1,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.1972361809045226,0.0316227766016838,99,35,2,22,5,12,0,0,0,0,1,0,0,2,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,106,36,4,31,2,13,0,0,1,3,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20055276381909548,0.0316227766016838,127,44,1,29,2,8,1,0,0,0,0,0,0,1,1,1,0,4
100000,0.8,0.7853981633974483,0.1,0.20165829145728642,0.0316227766016838,135,38,6,26,3,16,2,0,0,4,0,0,0,1,1,2,0,4
100000,0.8,0.7853981633974483,0.1,0.20266331658291456,0.0316227766016838,147,41,3,29,1,14,1,0,0,2,0,0,0,1,0,2,1,3
100000,0.8,0.7853981633974483,0.1,0.20035175879396985,0.0316227766016838,113,33,0,28,3,12,0,0,0,2,0,0,0,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20055276381909548,0.0316227766016838,125,35,0,32,3,7,0,0,1,1,0,0,0,1,1,0,1,1
100000,0.8,0.7853981633974483,0.1,0.1994472361809045,0.0316227766016838,117,49,2,16,4,8,1,0,0,0,0,0,0,2,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.1971356783919598,0.0316227766016838,113,30,0,13,6,7,0,0,0,1,0,0,0,1,1,1,0,6
100000,0.8,0.7853981633974483,0.1,0.1993467336683417,0.0316227766016838,108,29,1,15,5,14,1,0,0,2,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20015075376884423,0.0316227766016838,127,32,2,22,4,15,0,0,0,1,0,0,1,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.2022613065326633,0.0316227766016838,141,37,0,35,6,9,2,0,0,2,1,0,0,0,0,2,0,9
100000,0.8,0.7853981633974483,0.1,0.19914572864321609,0.0316227766016838,108,34,2,29,3,11,1,0,1,0,0,0,0,0,1,0,0,6
100000,0.8,0.7853981633974483,0.1,0.19753768844221106,0.0316227766016838,113,25,3,17,3,6,3,0,0,2,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.2000502512562814,0.0316227766016838,122,34,1,19,2,10,1,0,1,3,0,0,0,2,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.1971356783919598,0.0316227766016838,106,32,1,17,3,9,0,0,2,0,0,0,0,0,0,1,0,6
100000,0.8,0.7853981633974483,0.1,0.2044723618090452,0.0316227766016838,136,51,2,38,5,10,0,0,0,2,0,0,0,0,0,1,1,5
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,138,31,5,23,4,10,1,0,0,0,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19964824120603014,0.0316227766016838,107,43,4,22,2,12,1,0,0,1,0,0,0,2,0,0,3,2
100000,0.8,0.7853981633974483,0.1,0.2021608040201005,0.0316227766016838,160,36,2,22,9,11,0,0,0,5,0,0,0,1,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.1993467336683417,0.0316227766016838,139,32,0,24,3,7,0,0,1,0,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19914572864321609,0.0316227766016838,115,37,1,19,3,13,1,0,0,3,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19834170854271357,0.0316227766016838,102,42,2,19,4,10,0,0,1,0,0,0,0,1,0,0,1,6
100000,0.8,0.7853981633974483,0.1,0.19693467336683418,0.0316227766016838,92,39,1,23,3,9,0,0,0,0,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.207286432160804,0.0316227766016838,158,52,2,26,4,17,0,0,0,3,0,0,0,1,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.19532663316582916,0.0316227766016838,79,20,3,17,4,10,0,0,0,1,0,0,0,1,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.20015075376884423,0.0316227766016838,118,36,2,17,6,14,0,0,0,2,0,0,0,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.19804020100502512,0.0316227766016838,114,29,2,21,3,9,0,0,0,1,0,0,0,1,0,1,1,3
100000,0.8,0.7853981633974483,0.1,0.19542713567839196,0.0316227766016838,99,34,0,20,0,10,1,0,0,1,1,0,0,0,1,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20165829145728642,0.0316227766016838,157,34,2,22,2,11,1,1,0,0,0,0,0,1,0,2,0,4
100000,0.8,0.7853981633974483,0.1,0.20396984924623116,0.0316227766016838,146,30,1,32,7,11,2,1,0,1,1,0,0,0,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.19824120603015075,0.0316227766016838,109,29,1,19,7,7,0,0,0,1,0,0,1,0,1,1,0,4
100000,0.8,0.7853981633974483,0.1,0.19603015075376884,0.0316227766016838,115,36,2,23,3,9,0,0,0,2,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19894472361809046,0.0316227766016838,115,43,2,19,3,9,2,0,1,5,0,0,0,0,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.20015075376884423,0.0316227766016838,120,40,2,20,0,12,0,0,0,0,0,0,0,0,1,1,0,1
100000,0.8,0.7853981633974483,0.1,0.1977386934673367,0.0316227766016838,100,30,0,14,1,11,0,0,0,1,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.19964824120603014,0.0316227766016838,123,31,1,26,2,8,0,0,1,4,0,1,0,2,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19673366834170855,0.0316227766016838,95,26,1,15,2,12,0,0,0,0,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19623115577889447,0.0316227766016838,100,17,2,19,1,5,1,0,1,0,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19984924623115577,0.0316227766016838,107,34,0,24,1,12,1,0,1,3,0,0,0,1,1,0,0,0
100000,0.8,0.7853981633974483,0.1,0.1999497487437186,0.0316227766016838,115,39,1,20,2,8,1,0,0,0,0,0,0,0,0,0,1,6
100000,0.8,0.7853981633974483,0.1,0.20296482412060302,0.0316227766016838,146,53,2,29,2,13,2,1,0,3,0,0,0,2,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.19201005025125628,0.0316227766016838,79,20,3,11,0,5,0,0,0,0,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.2027638190954774,0.0316227766016838,138,46,1,26,2,24,0,0,0,2,0,0,0,1,1,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,160,46,1,24,1,11,0,0,0,1,0,0,0,0,1,1,1,1
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,121,39,3,19,4,12,0,1,0,4,0,0,0,0,0,2,0,3
100000,0.8,0.7853981633974483,0.1,0.20346733668341707,0.0316227766016838,140,37,2,41,6,15,0,0,1,2,0,0,0,0,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,112,34,1,24,3,9,0,0,0,0,0,0,0,0,1,1,1,0
100000,0.8,0.7853981633974483,0.1,0.20025125628140703,0.0316227766016838,130,30,1,19,1,13,0,0,1,1,0,0,0,0,0,1,1,1
100000,0.8,0.7853981633974483,0.1,0.1993467336683417,0.0316227766016838,115,37,3,29,2,11,0,0,0,5,0,0,0,0,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.20035175879396985,0.0316227766016838,106,34,2,20,4,10,1,0,1,1,0,0,0,1,1,0,0,9
100000,0.8,0.7853981633974483,0.1,0.1999497487437186,0.0316227766016838,117,36,1,13,1,9,2,0,1,1,0,0,0,1,0,1,1,2
100000,0.8,0.7853981633974483,0.1,0.19804020100502512,0.0316227766016838,109,32,2,19,4,14,0,0,0,0,0,0,0,1,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20105527638190954,0.0316227766016838,147,39,0,32,3,12,0,1,0,1,0,0,0,0,1,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20195979899497488,0.0316227766016838,134,43,1,22,6,12,0,0,0,1,0,0,0,0,2,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20236180904522613,0.0316227766016838,140,40,2,35,1,18,0,0,1,0,2,0,0,1,0,0,1,1
100000,0.8,0.7853981633974483,0.1,0.20195979899497488,0.0316227766016838,130,30,0,23,3,14,0,1,1,3,0,0,0,0,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.19834170854271357,0.0316227766016838,128,36,1,18,1,5,1,0,0,2,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19894472361809046,0.0316227766016838,119,42,4,27,4,15,1,0,1,0,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.2043718592964824,0.0316227766016838,146,43,0,38,1,15,0,0,0,3,0,0,0,0,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.2043718592964824,0.0316227766016838,156,61,0,36,7,13,0,0,0,2,0,0,0,0,0,0,0,6
100000,0.8,0.7853981633974483,0.1,0.20396984924623116,0.0316227766016838,146,47,2,28,6,14,0,1,1,1,0,0,0,3,1,0,3,1
100000,0.8,0.7853981633974483,0.1,0.19613065326633167,0.0316227766016838,101,29,3,17,0,6,2,0,0,1,0,0,0,0,0,1,1,1
100000,0.8,0.7853981633974483,0.1,0.20346733668341707,0.0316227766016838,121,43,1,34,5,13,0,0,0,2,0,0,0,0,0,0,0,6
100000,0.8,0.7853981633974483,0.1,0.20266331658291456,0.0316227766016838,134,36,3,33,4,17,0,0,0,1,0,0,0,1,1,1,0,4
100000,0.8,0.7853981633974483,0.1,0.19703517587939698,0.0316227766016838,113,31,0,23,1,11,0,0,0,1,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.19753768844221106,0.0316227766016838,92,25,1,23,5,15,1,0,0,0,0,0,1,2,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20015075376884423,0.0316227766016838,127,33,3,25,1,11,1,0,0,0,0,0,0,1,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.2000502512562814,0.0316227766016838,139,41,0,22,1,7,0,0,0,3,0,0,0,0,1,0,3,4
100000,0.8,0.7853981633974483,0.1,0.201356783919598,0.0316227766016838,131,37,3,19,5,13,0,0,0,0,0,0,0,1,0,3,1,2
100000,0.8,0.7853981633974483,0.1,0.1999497487437186,0.0316227766016838,121,29,2,20,1,4,2,0,0,0,0,0,1,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20105527638190954,0.0316227766016838,126,36,3,24,7,10,0,0,0,1,0,0,0,0,0,2,1,1
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,125,39,1,18,3,10,2,0,0,0,0,0,0,0,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.19984924623115577,0.0316227766016838,112,34,1,20,1,13,0,0,1,2,0,0,0,0,2,1,0,4
100000,0.8,0.7853981633974483,0.1,0.20015075376884423,0.0316227766016838,130,34,1,23,0,22,0,0,0,1,0,1,0,0,0,0,1,1
100000,0.8,0.7853981633974483,0.1,0.19974874371859297,0.0316227766016838,116,36,0,22,2,15,0,0,0,1,0,0,0,1,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20346733668341707,0.0316227766016838,159,43,2,42,1,11,2,0,1,2,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20035175879396985,0.0316227766016838,135,47,0,21,3,9,1,1,1,0,1,0,0,1,0,1,2,1
100000,0.8,0.7853981633974483,0.1,0.19954773869346734,0.0316227766016838,130,39,5,22,3,9,1,0,0,1,0,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19974874371859297,0.0316227766016838,134,35,2,19,3,11,0,0,0,1,0,0,0,0,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,142,29,0,23,4,18,1,0,0,0,0,0,0,2,0,2,0,0
100000,0.8,0.7853981633974483,0.1,0.20095477386934674,0.0316227766016838,137,42,2,25,1,6,3,0,0,2,0,0,0,0,1,0,1,2
100000,0.8,0.7853981633974483,0.1,0.1993467336683417,0.0316227766016838,124,32,7,21,0,14,1,0,0,2,0,0,0,0,0,1,1,3
100000,0.8,0.7853981633974483,0.1,0.198643216080402,0.0316227766016838,123,44,1,33,1,11,1,0,0,1,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20105527638190954,0.0316227766016838,117,46,3,20,5,8,1,0,0,1,0,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20266331658291456,0.0316227766016838,144,36,3,27,4,13,0,0,1,0,0,0,0,1,0,2,0,3
100000,0.8,0.7853981633974483,0.1,0.19984924623115577,0.0316227766016838,106,40,1,23,2,10,1,0,0,1,0,0,1,0,1,2,1,1
100000,0.8,0.7853981633974483,0.1,0.19924623115577889,0.0316227766016838,113,29,5,25,3,9,0,0,0,2,1,0,0,1,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19814070351758795,0.0316227766016838,99,36,3,18,3,8,3,0,0,4,0,0,0,0,1,1,0,4
100000,0.8,0.7853981633974483,0.1,0.2028643216080402,0.0316227766016838,138,41,1,29,3,6,1,0,0,2,0,0,0,1,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.20125628140703516,0.0316227766016838,145,35,4,32,3,8,0,0,0,3,0,0,0,1,1,1,1,2
100000,0.8,0.7853981633974483,0.1,0.20195979899497488,0.0316227766016838,134,45,1,30,3,13,0,0,1,1,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20175879396984925,0.0316227766016838,129,31,2,29,5,12,1,0,0,0,0,0,0,1,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.1971356783919598,0.0316227766016838,109,20,2,25,1,9,0,0,0,2,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20095477386934674,0.0316227766016838,125,40,2,34,5,8,1,0,0,1,0,0,0,0,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.19793969849246232,0.0316227766016838,106,28,4,20,1,12,0,0,0,2,1,0,0,2,1,1,1,4
100000,0.8,0.7853981633974483,0.1,0.20095477386934674,0.0316227766016838,142,43,2,26,5,14,1,0,0,1,0,0,0,1,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19844221105527637,0.0316227766016838,116,29,1,22,4,9,1,0,1,4,0,0,0,3,0,1,0,1
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,119,36,0,26,2,16,0,1,0,0,0,0,0,1,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.2008542713567839,0.0316227766016838,126,34,0,24,4,13,0,0,0,0,0,0,0,1,3,1,0,3
100000,0.8,0.7853981633974483,0.1,0.19914572864321609,0.0316227766016838,115,42,1,19,4,11,0,0,0,2,0,0,0,0,1,0,1,1
100000,0.8,0.7853981633974483,0.1,0.20175879396984925,0.0316227766016838,127,34,4,25,4,15,1,1,0,4,1,0,0,0,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.20296482412060302,0.0316227766016838,119,40,2,31,5,14,0,0,0,1,1,0,0,1,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.20527638190954772,0.0316227766016838,172,44,4,42,3,10,1,0,1,2,0,0,0,1,3,0,2,1
100000,0.8,0.7853981633974483,0.1,0.1971356783919598,0.0316227766016838,114,16,3,29,1,7,0,0,0,0,0,0,0,0,0,1,0,6
100000,0.8,0.7853981633974483,0.1,0.19653266331658292,0.0316227766016838,80,36,2,23,3,10,1,0,1,1,0,0,0,1,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.1971356783919598,0.0316227766016838,104,22,1,19,4,12,0,0,1,2,0,0,0,0,1,1,0,1
100000,0.8,0.7853981633974483,0.1,0.20125628140703516,0.0316227766016838,134,43,2,27,3,14,0,0,0,0,1,0,0,0,0,3,0,3
100000,0.8,0.7853981633974483,0.1,0.19512562814070353,0.0316227766016838,97,18,2,16,0,7,2,0,0,3,0,0,0,0,1,0,0,2
